time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences,pop_site1_broadband,coherence_broadband
4.3500000000e+01,1.1079186492e-03,7.0628829174e-03,4.2835810727e-01,4.7446321124e-01,4.8972920216e-02,2.6201265113e-04,3.9772947052e-02,2.5493936720e+00,7.4524759288e-02,4.7296967311e+00
4.4000000000e+01,1.1349615142e-03,7.1142893966e-03,4.3196687021e-01,4.7022923457e-01,4.9355072187e-02,2.5879229483e-04,3.9940779831e-02,2.5540203570e+00,7.1859054167e-02,4.7544189073e+00
4.4500000000e+01,1.1647178199e-03,7.1585999700e-03,4.3438608246e-01,4.6732235100e-01,4.9855443091e-02,2.5590044984e-04,3.9856905210e-02,2.5583700120e+00,6.9451189652e-02,4.7785745767e+00
4.5000000000e+01,1.1969677751e-03,7.2712322688e-03,4.3690539018e-01,4.6444857344e-01,4.9877480914e-02,2.5336803976e-04,4.0046987378e-02,2.5618482853e+00,6.6710851964e-02,4.7991967214e+00
4.5500000000e+01,1.2264186092e-03,7.3427771735e-03,4.3886055343e-01,4.6186076452e-01,5.0083988261e-02,2.5545895707e-04,4.0370039055e-02,2.5672985444e+00,6.4038180109e-02,4.8192978909e+00
4.6000000000e+01,1.2480119416e-03,7.4052002369e-03,4.4065197480e-01,4.6023204198e-01,4.9920646715e-02,2.5393498889e-04,4.0288189339e-02,2.5668150142e+00,6.1031143297e-02,4.8358203098e+00
4.6500000000e+01,1.2764984740e-03,7.4544116468e-03,4.4383242587e-01,4.5732441033e-01,4.9689331629e-02,2.5638922009e-04,4.0166532835e-02,2.5659751475e+00,5.8521588988e-02,4.8535376963e+00
4.7000000000e+01,1.3091054065e-03,7.5384998006e-03,4.4780638053e-01,4.5305922185e-01,4.9675183468e-02,2.6045110251e-04,4.0351157844e-02,2.5685978602e+00,5.6114658768e-02,4.8739243366e+00
4.7500000000e+01,1.3386055834e-03,7.5906693644e-03,4.5102885837e-01,4.4947645311e-01,4.9750175208e-02,2.6571331566e-04,4.0549525052e-02,2.5719370955e+00,5.3575163040e-02,4.8917305952e+00
4.8000000000e+01,1.3838816374e-03,7.6405329524e-03,4.5411387915e-01,4.4634234229e-01,4.9801384328e-02,2.7222109619e-04,4.0445758545e-02,2.5751458115e+00,5.1665917012e-02,4.9107347959e+00
