time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences,pop_site1_broadband,coherence_broadband
5.7000000000e+01,5.1855374644e-01,4.5585289117e-01,9.9557154001e-03,3.5563563548e-03,4.8890761271e-03,5.0534584259e-03,2.1387560810e-03,2.0271660048e+00,1.8157829421e-02,4.9589134976e+00
5.7500000000e+01,5.1197523741e-01,4.6208701803e-01,1.0214087901e-02,3.6376279224e-03,4.9626566540e-03,5.0043964496e-03,2.1189756365e-03,2.0336425741e+00,1.6693664959e-02,4.9507657600e+00
5.8000000000e+01,5.0554463660e-01,4.6807433178e-01,1.0488288965e-02,3.7131433673e-03,5.0631736436e-03,5.0090133398e-03,2.1074123003e-03,2.0421808945e+00,1.5336819075e-02,4.9431507580e+00
5.8500000000e+01,5.0126041429e-01,4.7206077093e-01,1.0687743219e-02,3.7633880164e-03,5.1351421948e-03,4.9907365039e-03,2.1018048375e-03,2.0476474467e+00,1.3989256687e-02,4.9274414299e+00
5.9000000000e+01,4.9761158081e-01,4.7545356263e-01,1.0873010607e-02,3.8055053588e-03,5.2327683762e-03,4.9282604887e-03,2.0953117237e-03,2.0514264093e+00,1.2672985420e-02,4.9123939004e+00
5.9500000000e+01,4.9040407103e-01,4.8233512199e-01,1.1071197574e-02,3.8686864176e-03,5.3333417072e-03,4.9007863816e-03,2.0867948997e-03,2.0571379259e+00,1.1558451862e-02,4.8997272283e+00
6.0000000000e+01,4.8479424784e-01,4.8751312563e-01,1.1347699240e-02,3.9481505151e-03,5.4332629311e-03,4.8799355835e-03,2.0835782542e-03,2.0645394676e+00,1.0559882055e-02,4.8898511454e+00
6.0500000000e+01,4.7868450625e-01,4.9333374286e-01,1.1580878007e-02,3.9901356605e-03,5.5261086573e-03,4.8188603134e-03,2.0657682525e-03,2.0679395436e+00,9.4621601054e-03,4.8731402207e+00
6.1000000000e+01,4.7345656712e-01,4.9829108607e-01,1.1761108865e-02,4.0395589140e-03,5.6276870682e-03,4.7782879255e-03,2.0457040379e-03,2.0718672316e+00,8.4766202419e-03,4.8556545343e+00
6.1500000000e+01,4.6540539921e-01,5.0602572611e-01,1.2031843100e-02,4.0966075063e-03,5.6889382366e-03,4.7304375323e-03,2.0210483002e-03,2.0752306635e+00,7.5703204475e-03,4.8380134852e+00
6.2000000000e+01,4.6111716538e-01,5.1002354972e-01,1.2273272909e-02,4.1274861135e-03,5.7747405627e-03,4.6775863257e-03,2.0061989940e-03,2.0785719053e+00,6.7415478525e-03,4.8185592465e+00
6.2500000000e+01,4.5392221519e-01,5.1697124558e-01,1.2470090845e-02,4.1818197897e-03,5.8559479703e-03,4.6085731595e-03,1.9901074745e-03,2.0810044408e+00,5.9065132429e-03,4.7959816014e+00
