time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences,pop_site1_broadband,coherence_broadband
8.5100000000e+02,2.5114700413e-03,6.1404158299e-03,4.8441194245e-01,4.1112929352e-01,4.5220079151e-02,1.4992558921e-03,4.9087543118e-02,2.7581449673e+00,2.6659702052e-01,5.5491342764e+00
8.5200000000e+02,3.7597373819e-03,8.5580375032e-03,6.3570580880e-01,2.8147547177e-01,3.1999026043e-02,1.8928958772e-03,3.6609022621e-02,2.5925622973e+00,2.3219600351e-01,4.9304511003e+00
8.5300000000e+02,7.0349083445e-03,1.2199766714e-02,8.3020624154e-01,1.1343316928e-01,1.4269387289e-02,2.3025166201e-03,2.0554010213e-02,2.0733163100e+00,1.9836705370e-01,5.1961247413e+00
8.5400000000e+02,2.7592267631e-04,3.5938760367e-03,3.5479831517e-01,5.2330050739e-01,5.6990403020e-02,1.2225807299e-03,5.9818394984e-02,2.6629156974e+00,1.0905936518e-01,5.1932128439e+00
8.5500000000e+02,8.1255983753e-03,1.4165828284e-02,9.5363403766e-01,7.6423122524e-03,3.4322690120e-03,2.6175435272e-03,1.0382410892e-02,1.2045306780e+00,3.5788815031e-02,5.2756515936e+00
8.5600000000e+02,1.6282826673e-03,4.9977537173e-03,4.3054030917e-01,4.5785414630e-01,5.0026700657e-02,1.3750935344e-03,5.3577713953e-02,2.7483633181e+00,3.0522688914e-02,4.6874414401e+00
8.5700000000e+02,4.5996856691e-03,9.6292037294e-03,7.0447050484e-01,2.2248691454e-01,2.5794463970e-02,2.0485165732e-03,3.0970710672e-02,2.4551900473e+00,7.3579466295e-02,4.9295129298e+00
8.5800000000e+02,5.9414842771e-03,1.0934418434e-02,7.7098546364e-01,1.6485492500e-01,1.9626740105e-02,2.1750701026e-03,2.5481898441e-02,2.2836828510e+00,1.7296302528e-01,5.3693156439e+00
8.5900000000e+02,7.0061703955e-04,4.0477766262e-03,3.8632269416e-01,4.9629623583e-01,5.4095692271e-02,1.2883553464e-03,5.7248628723e-02,2.7012689418e+00,2.5379951487e-01,5.0353046786e+00
8.6000000000e+02,8.0314318718e-03,1.4148722087e-02,9.6163304027e-01,1.0510212175e-03,2.7416078869e-03,2.6414302486e-03,9.7527464188e-03,1.0281354949e+00,1.7937034696e-01,4.7344498430e+00
