Time_fs,Coherence_l1,QFI,Entropy_VN,Purity,Linear_Entropy,Bipartite_Entanglement,Multipartite_Entanglement,Pop_Site_1,Pop_Site_2,Pop_Site_3,Pop_Site_4,Pop_Site_5,Pop_Site_6,Pop_Site_7
4.04000000e+02,1.93540387e+00,1.85584716e+03,5.47133929e-02,9.81632473e-01,2.14287815e-02,5.25548665e-02,4.20147987e-02,7.30609387e-01,2.33371332e-01,2.12761905e-02,4.82415120e-03,4.08351219e-03,2.18453793e-03,3.65088975e-03
4.05000000e+02,1.93301070e+00,1.83908034e+03,5.57941569e-02,9.81206170e-01,2.19261348e-02,5.36489421e-02,4.28711485e-02,7.30275356e-01,2.33839798e-01,2.12042377e-02,4.81559233e-03,4.04675311e-03,2.17293788e-03,3.64532415e-03
4.06000000e+02,1.93475692e+00,1.85062522e+03,5.36080743e-02,9.82116787e-01,2.08637484e-02,5.14979761e-02,4.11304259e-02,7.30119515e-01,2.33900897e-01,2.13417911e-02,4.79892965e-03,4.02460971e-03,2.16691514e-03,3.64734276e-03
4.07000000e+02,1.93353957e+00,1.81414426e+03,5.26522594e-02,9.82502641e-01,2.04135857e-02,5.05519931e-02,4.03739826e-02,7.30673790e-01,2.33362672e-01,2.13653155e-02,4.78713457e-03,4.01305355e-03,2.14772228e-03,3.65031218e-03
4.08000000e+02,1.93904221e+00,1.84138405e+03,5.15316492e-02,9.82966459e-01,1.98724644e-02,4.94323429e-02,3.94792345e-02,7.29421954e-01,2.34294764e-01,2.16711633e-02,4.78349107e-03,4.01218126e-03,2.14536078e-03,3.67108583e-03
4.09000000e+02,1.93957864e+00,1.84643951e+03,5.12600705e-02,9.83092832e-01,1.97250298e-02,4.91330188e-02,3.92442437e-02,7.29486306e-01,2.34099145e-01,2.18251276e-02,4.77678989e-03,4.00811750e-03,2.12422366e-03,3.68029097e-03
4.10000000e+02,1.93481158e+00,1.79067963e+03,5.13813163e-02,9.83046911e-01,1.97786041e-02,4.92294890e-02,3.93213160e-02,7.31449711e-01,2.32258930e-01,2.17287832e-02,4.77056405e-03,3.98355799e-03,2.11914973e-03,3.68930354e-03
4.11000000e+02,1.93101380e+00,1.75212838e+03,5.05120594e-02,9.83434554e-01,1.93263533e-02,4.83684037e-02,3.85917588e-02,7.33007553e-01,2.30729865e-01,2.17886995e-02,4.76090179e-03,3.93689243e-03,2.10700810e-03,3.66908037e-03
4.12000000e+02,1.92604190e+00,1.72382303e+03,5.06188226e-02,9.83382480e-01,1.93871072e-02,4.84992071e-02,3.87073542e-02,7.33473050e-01,2.30519961e-01,2.16618182e-02,4.72721831e-03,3.89064418e-03,2.08230820e-03,3.64499977e-03
4.13000000e+02,1.92766562e+00,1.71340407e+03,4.98394226e-02,9.83713310e-01,1.90011387e-02,4.77449281e-02,3.80779928e-02,7.32937416e-01,2.31045543e-01,2.16516426e-02,4.75576602e-03,3.87669479e-03,2.07950412e-03,3.65343278e-03
4.14000000e+02,1.92406813e+00,1.69442348e+03,4.82612968e-02,9.84340520e-01,1.82693931e-02,4.61699527e-02,3.68144614e-02,7.33933326e-01,2.30231281e-01,2.15595277e-02,4.72617812e-03,3.86330080e-03,2.06291024e-03,3.62347633e-03
4.15000000e+02,1.91881920e+00,1.65672589e+03,4.83569633e-02,9.84312296e-01,1.83023211e-02,4.62018382e-02,3.68739716e-02,7.35802460e-01,2.28457202e-01,2.15494069e-02,4.68806330e-03,3.82253831e-03,2.04497583e-03,3.63535375e-03
4.16000000e+02,1.91539864e+00,1.64103377e+03,4.84520211e-02,9.84267948e-01,1.83540610e-02,4.63341628e-02,3.69819074e-02,7.36780329e-01,2.27561947e-01,2.15382323e-02,4.66538640e-03,3.78657696e-03,2.03297874e-03,3.63454915e-03
4.17000000e+02,1.91432002e+00,1.64429679e+03,4.89770154e-02,9.84058237e-01,1.85987231e-02,4.68468034e-02,3.74246539e-02,7.36160460e-01,2.28288007e-01,2.14824850e-02,4.66785432e-03,3.75510546e-03,2.01843216e-03,3.62765661e-03
4.18000000e+02,1.90961427e+00,1.62289328e+03,4.83452900e-02,9.84310132e-01,1.83048455e-02,4.62262041e-02,3.69247371e-02,7.37578241e-01,2.26996872e-01,2.14553443e-02,4.64913314e-03,3.71758738e-03,1.99432959e-03,3.60849212e-03
4.19000000e+02,1.90679141e+00,1.61670836e+03,4.77303559e-02,9.84545473e-01,1.80302818e-02,4.56399683e-02,3.64657563e-02,7.38512917e-01,2.26109234e-01,2.14880460e-02,4.63620924e-03,3.68619649e-03,1.98077067e-03,3.58662608e-03
4.20000000e+02,1.90203696e+00,1.59067292e+03,4.64580522e-02,9.85049756e-01,1.74419515e-02,4.43403738e-02,3.54366700e-02,7.40567785e-01,2.24200454e-01,2.13941103e-02,4.62634921e-03,3.66602278e-03,1.96487698e-03,3.58040175e-03
4.21000000e+02,1.89460733e+00,1.55408208e+03,4.57429927e-02,9.85353867e-01,1.70871552e-02,4.35859795e-02,3.48257049e-02,7.43198026e-01,2.21738129e-01,2.13487165e-02,4.59322157e-03,3.61712139e-03,1.95397327e-03,3.55081221e-03
4.22000000e+02,1.89116589e+00,1.56043161e+03,4.80086494e-02,9.84446519e-01,1.81457274e-02,4.58653681e-02,3.66694109e-02,7.42995417e-01,2.22070225e-01,2.12998782e-02,4.57629787e-03,3.56927629e-03,1.94785316e-03,3.54105276e-03
4.23000000e+02,1.88863745e+00,1.55392781e+03,4.82168975e-02,9.84339979e-01,1.82700249e-02,4.61255884e-02,3.68891476e-02,7.43894469e-01,2.21247332e-01,2.12444517e-02,4.59164637e-03,3.53067355e-03,1.94292836e-03,3.54849920e-03
4.24000000e+02,1.88898639e+00,1.56899438e+03,4.92667042e-02,9.83908570e-01,1.87733352e-02,4.71944184e-02,3.77392240e-02,7.44184808e-01,2.20789946e-01,2.14041590e-02,4.58397025e-03,3.53443388e-03,1.94243335e-03,3.56024988e-03
4.25000000e+02,1.88747796e+00,1.56007472e+03,4.97575444e-02,9.83682188e-01,1.90374469e-02,4.76502153e-02,3.81577323e-02,7.44882594e-01,2.20139243e-01,2.13376136e-02,4.58778802e-03,3.53127878e-03,1.94324339e-03,3.57823961e-03
4.26000000e+02,1.88399055e+00,1.54318213e+03,4.88697910e-02,9.84056472e-01,1.86007824e-02,4.67162156e-02,3.74140526e-02,7.46955768e-01,2.18022829e-01,2.14265330e-02,4.56569293e-03,3.52023817e-03,1.93859681e-03,3.57034208e-03
4.27000000e+02,1.87940188e+00,1.53847380e+03,4.85581982e-02,9.84171300e-01,1.84668171e-02,4.64826231e-02,3.72027896e-02,7.48517462e-01,2.16513337e-01,2.14723022e-02,4.53376842e-03,3.49074872e-03,1.91456082e-03,3.55781986e-03
4.28000000e+02,1.87693406e+00,1.53439342e+03,4.91673761e-02,9.83927581e-01,1.87511550e-02,4.71186951e-02,3.77137357e-02,7.49480878e-01,2.15524262e-01,2.15253377e-02,4.54647136e-03,3.46620155e-03,1.90202392e-03,3.55482596e-03
4.29000000e+02,1.87609583e+00,1.52695471e+03,4.77779630e-02,9.84487732e-01,1.80976458e-02,4.57514511e-02,3.66115684e-02,7.50516148e-01,2.14464968e-01,2.15510075e-02,4.55745566e-03,3.44653259e-03,1.89253265e-03,3.57135541e-03
4.30000000e+02,1.87151418e+00,1.51153940e+03,4.62544258e-02,9.85093900e-01,1.73904503e-02,4.42739409e-02,3.54079325e-02,7.52464609e-01,2.12636727e-01,2.14992212e-02,4.55409484e-03,3.39602815e-03,1.88223370e-03,3.56708601e-03
4.31000000e+02,1.86715664e+00,1.50042744e+03,4.36164638e-02,9.86118107e-01,1.61955418e-02,4.16960877e-02,3.33315261e-02,7.54693157e-01,2.10563248e-01,2.14093366e-02,4.53409218e-03,3.35075529e-03,1.88676858e-03,3.56264169e-03
4.32000000e+02,1.86781074e+00,1.49507695e+03,4.31344216e-02,9.86300278e-01,1.59830094e-02,4.12188413e-02,3.29499356e-02,7.55539820e-01,2.09558409e-01,2.15265328e-02,4.55803274e-03,3.32780158e-03,1.89198815e-03,3.59741587e-03
4.33000000e+02,1.86491064e+00,1.49075529e+03,4.35161618e-02,9.86162482e-01,1.61437708e-02,4.15811328e-02,3.32350781e-02,7.55761231e-01,2.09460750e-01,2.14731225e-02,4.53787967e-03,3.29971538e-03,1.87534598e-03,3.59195489e-03
4.34000000e+02,1.86252489e+00,1.49404099e+03,4.29862252e-02,9.86361108e-01,1.59120402e-02,4.10759232e-02,3.28084878e-02,7.55783589e-01,2.09548566e-01,2.14668538e-02,4.50954880e-03,3.25120674e-03,1.86588616e-03,3.57434931e-03
4.35000000e+02,1.85922260e+00,1.49660860e+03,4.30378414e-02,9.86350687e-01,1.59241986e-02,4.10853002e-02,3.28223169e-02,7.57080908e-01,2.08306647e-01,2.14431754e-02,4.49245594e-03,3.23268152e-03,1.86785694e-03,3.57627548e-03
4.36000000e+02,1.85244401e+00,1.48865068e+03,4.23953174e-02,9.86587500e-01,1.56479162e-02,4.04327836e-02,3.23278208e-02,7.58724897e-01,2.06920445e-01,2.13165871e-02,4.43495323e-03,3.19068600e-03,1.84887338e-03,3.56355910e-03
4.37000000e+02,1.84700956e+00,1.49507427e+03,4.12133946e-02,9.87029318e-01,1.51324628e-02,3.92996780e-02,3.14301715e-02,7.60564999e-01,2.05287320e-01,2.11941693e-02,4.38124212e-03,3.17444376e-03,1.84108032e-03,3.55674545e-03
4.38000000e+02,1.84081363e+00,1.49252635e+03,4.12384671e-02,9.87010150e-01,1.51548248e-02,3.93409483e-02,3.14601549e-02,7.62778174e-01,2.03211764e-01,2.11174049e-02,4.37229880e-03,3.13049063e-03,1.84365130e-03,3.54621610e-03
4.39000000e+02,1.83864022e+00,1.50158769e+03,4.09090603e-02,9.87141638e-01,1.50014221e-02,3.90519686e-02,3.12204360e-02,7.63435766e-01,2.02602253e-01,2.11132963e-02,4.36014701e-03,3.10256082e-03,1.83383321e-03,3.55214373e-03
4.40000000e+02,1.83455213e+00,1.51664531e+03,4.14012840e-02,9.86961714e-01,1.52113342e-02,3.95210695e-02,3.15986617e-02,7.65169159e-01,2.00883374e-01,2.11155157e-02,4.37861480e-03,3.07183515e-03,1.83741553e-03,3.54408602e-03
4.41000000e+02,1.83013460e+00,1.51765943e+03,4.14856417e-02,9.86933111e-01,1.52447041e-02,3.95879073e-02,3.16412117e-02,7.66488081e-01,1.99683260e-01,2.10493306e-02,4.35076452e-03,3.04395434e-03,1.83478679e-03,3.54982244e-03
4.42000000e+02,1.82283467e+00,1.51070756e+03,4.16236233e-02,9.86903721e-01,1.52789920e-02,3.96758390e-02,3.16923429e-02,7.69041581e-01,1.97333082e-01,2.08877689e-02,4.30489786e-03,3.03643965e-03,1.83286625e-03,3.56336522e-03
4.43000000e+02,1.81496772e+00,1.50609751e+03,4.14977218e-02,9.86966066e-01,1.52062560e-02,3.95328024e-02,3.15739796e-02,7.71628902e-01,1.94896181e-01,2.08297718e-02,4.27515383e-03,2.99300398e-03,1.82383446e-03,3.55315221e-03
4.44000000e+02,1.81416432e+00,1.49891046e+03,4.08359330e-02,9.87218474e-01,1.49117801e-02,3.88387334e-02,3.10489009e-02,7.72451063e-01,1.94103000e-01,2.07620674e-02,4.29817552e-03,2.98763276e-03,1.82986423e-03,3.56819741e-03
4.45000000e+02,1.81400580e+00,1.50493080e+03,4.02377117e-02,9.87438309e-01,1.46553058e-02,3.82414015e-02,3.05896624e-02,7.73252685e-01,1.93254259e-01,2.07728077e-02,4.31709669e-03,2.97704922e-03,1.83365719e-03,3.59244507e-03
4.46000000e+02,1.81068666e+00,1.51459024e+03,4.01764181e-02,9.87459650e-01,1.46304088e-02,3.81658196e-02,3.05546898e-02,7.74901320e-01,1.91635521e-01,2.07369532e-02,4.32502543e-03,2.96128439e-03,1.84144674e-03,3.59844916e-03
4.47000000e+02,1.81177760e+00,1.52401141e+03,3.96026815e-02,9.87670121e-01,1.43848585e-02,3.75617763e-02,3.00937491e-02,7.75347668e-01,1.91103569e-01,2.07654798e-02,4.32506179e-03,2.97032728e-03,1.83862350e-03,3.64927083e-03
4.48000000e+02,1.80618291e+00,1.52778991e+03,4.01692542e-02,9.87466900e-01,1.46219495e-02,3.81454639e-02,3.05429999e-02,7.76876422e-01,1.89744014e-01,2.06543629e-02,4.29626127e-03,2.95011219e-03,1.83865738e-03,3.64017027e-03
4.49000000e+02,1.80381369e+00,1.54194871e+03,3.97023824e-02,9.87638880e-01,1.44213061e-02,3.76776774e-02,3.01774902e-02,7.78223938e-01,1.88367747e-01,2.07015018e-02,4.29296888e-03,2.93101728e-03,1.84275431e-03,3.64007246e-03
4.50000000e+02,1.79885647e+00,1.53210003e+03,3.96242348e-02,9.87669645e-01,1.43854138e-02,3.75861181e-02,3.01200545e-02,7.79969290e-01,1.86735829e-01,2.06245748e-02,4.26038632e-03,2.92463526e-03,1.83944712e-03,3.64583703e-03
4.51000000e+02,1.79417002e+00,1.54926412e+03,3.69999409e-02,9.88683148e-01,1.32029944e-02,3.49388852e-02,2.79806317e-02,7.82425974e-01,1.84362574e-01,2.05885922e-02,4.22459089e-03,2.91007758e-03,1.85048431e-03,3.63770687e-03
4.52000000e+02,1.78639877e+00,1.54894290e+03,3.63555173e-02,9.88917604e-01,1.29294624e-02,3.42775760e-02,2.74630155e-02,7.85001733e-01,1.82037925e-01,2.03932195e-02,4.20739059e-03,2.88650703e-03,1.85291378e-03,3.62031099e-03
4.53000000e+02,1.77926467e+00,1.55770759e+03,3.65505506e-02,9.88832452e-01,1.30288058e-02,3.44922804e-02,2.76508167e-02,7.87192032e-01,1.80067917e-01,2.02208738e-02,4.19334783e-03,2.85509616e-03,1.85856941e-03,3.61216337e-03
4.54000000e+02,1.77642937e+00,1.56367965e+03,3.67547847e-02,9.88750930e-01,1.31239155e-02,3.47168656e-02,2.78284445e-02,7.88714814e-01,1.78556062e-01,2.01838963e-02,4.19070395e-03,2.83986364e-03,1.87037001e-03,3.64429036e-03
4.55000000e+02,1.77182964e+00,1.58024088e+03,3.69677874e-02,9.88645462e-01,1.32469605e-02,3.49625233e-02,2.80456947e-02,7.90672680e-01,1.76687953e-01,2.00917161e-02,4.17053277e-03,2.83410985e-03,1.88600037e-03,3.65700788e-03
4.56000000e+02,1.77084426e+00,1.58568085e+03,3.75370996e-02,9.88435188e-01,1.34922804e-02,3.55196672e-02,2.84900277e-02,7.91130992e-01,1.76251238e-01,2.00399418e-02,4.18041380e-03,2.84866422e-03,1.89522624e-03,3.65352437e-03
4.57000000e+02,1.76901434e+00,1.57726348e+03,3.73037086e-02,9.88506144e-01,1.34094986e-02,3.52943805e-02,2.83287524e-02,7.91271737e-01,1.76318081e-01,1.98433797e-02,4.18586490e-03,2.83540746e-03,1.90592006e-03,3.63960913e-03
4.58000000e+02,1.77466286e+00,1.58558226e+03,3.63646856e-02,9.88855095e-01,1.30023890e-02,3.43421894e-02,2.75762221e-02,7.90838745e-01,1.76441358e-01,2.00578813e-02,4.22786474e-03,2.83785516e-03,1.93148149e-03,3.66481421e-03
4.59000000e+02,1.77717614e+00,1.58985156e+03,3.59076183e-02,9.89038149e-01,1.27888257e-02,3.39017580e-02,2.72024727e-02,7.90851987e-01,1.76264001e-01,2.01725385e-02,4.23057491e-03,2.85391774e-03,1.94499924e-03,3.68198235e-03
4.60000000e+02,1.77782847e+00,1.58489343e+03,3.62013715e-02,9.88915706e-01,1.29316768e-02,3.42243471e-02,2.74626362e-02,7.90646725e-01,1.76489842e-01,2.01248730e-02,4.24979234e-03,2.84117734e-03,1.96450501e-03,3.68308523e-03
4.61000000e+02,1.77657962e+00,1.59434860e+03,3.45516612e-02,9.89556347e-01,1.21842620e-02,3.25709597e-02,2.61018702e-02,7.91663211e-01,1.75503555e-01,2.00916195e-02,4.24446414e-03,2.83051116e-03,1.97099074e-03,3.69564896e-03
4.62000000e+02,1.77488255e+00,1.59432099e+03,3.47484053e-02,9.89489864e-01,1.22618249e-02,3.28098621e-02,2.62540529e-02,7.91993385e-01,1.75260017e-01,2.00222986e-02,4.22209027e-03,2.81523665e-03,1.98741134e-03,3.69956199e-03
4.63000000e+02,1.76803480e+00,1.61807227e+03,3.51415159e-02,9.89337256e-01,1.24398682e-02,3.32455474e-02,2.66010419e-02,7.93655357e-01,1.73846842e-01,1.98511684e-02,4.18995288e-03,2.77491482e-03,1.99358383e-03,3.68818191e-03
4.64000000e+02,1.76517335e+00,1.61872150e+03,3.46494693e-02,9.89536249e-01,1.22077090e-02,3.27275906e-02,2.61750459e-02,7.94084923e-01,1.73603898e-01,1.97055883e-02,4.19089210e-03,2.74089007e-03,2.00636728e-03,3.66744149e-03
4.65000000e+02,1.75963071e+00,1.61926800e+03,3.44736565e-02,9.89599101e-01,1.21343817e-02,3.25975027e-02,2.60416928e-02,7.94693647e-01,1.73352218e-01,1.94445310e-02,4.14590810e-03,2.70688276e-03,2.00527996e-03,3.65153306e-03
4.66000000e+02,1.76010470e+00,1.63140747e+03,3.32399963e-02,9.90058042e-01,1.15989513e-02,3.13086230e-02,2.50320902e-02,7.95130670e-01,1.72932483e-01,1.93883161e-02,4.15933118e-03,2.71443622e-03,2.02149431e-03,3.65326867e-03
4.67000000e+02,1.75659405e+00,1.65334257e+03,3.33906216e-02,9.89998937e-01,1.16679071e-02,3.14888523e-02,2.51694184e-02,7.96232200e-01,1.71940657e-01,1.92960564e-02,4.15380383e-03,2.71540251e-03,2.02751611e-03,3.63436457e-03
4.68000000e+02,1.75111869e+00,1.68571391e+03,3.34861481e-02,9.89961975e-01,1.17110292e-02,3.15791336e-02,2.52525216e-02,7.98238630e-01,1.70048820e-01,1.91995144e-02,4.13782693e-03,2.72457004e-03,2.03084764e-03,3.61979043e-03
4.69000000e+02,1.75295172e+00,1.69138932e+03,3.29145855e-02,9.90153518e-01,1.14875626e-02,3.10067827e-02,2.48303522e-02,7.98090546e-01,1.70173620e-01,1.91803011e-02,4.15437517e-03,2.72628101e-03,2.05225044e-03,3.62262683e-03
4.70000000e+02,1.74899714e+00,1.71250271e+03,3.20139044e-02,9.90487221e-01,1.10982426e-02,3.00708178e-02,2.40809214e-02,7.99342495e-01,1.69083890e-01,1.90507213e-02,4.11799832e-03,2.70759985e-03,2.06586262e-03,3.63143233e-03
4.71000000e+02,1.75006917e+00,1.71078624e+03,3.20030423e-02,9.90479711e-01,1.11070036e-02,3.01007278e-02,2.41110196e-02,7.98759105e-01,1.69719729e-01,1.90095812e-02,4.10830591e-03,2.70701627e-03,2.08483845e-03,3.61142414e-03
4.72000000e+02,1.74414828e+00,1.74341553e+03,3.25512763e-02,9.90278727e-01,1.13414856e-02,3.05963496e-02,2.45402311e-02,8.00044803e-01,1.68707817e-01,1.87708751e-02,4.10337875e-03,2.68870306e-03,2.09242997e-03,3.59199282e-03
4.73000000e+02,1.74351967e+00,1.77172393e+03,3.17162359e-02,9.90584020e-01,1.09853105e-02,2.97341228e-02,2.38474836e-02,8.00505314e-01,1.68280351e-01,1.87384013e-02,4.09635983e-03,2.67401917e-03,2.11356213e-03,3.59199295e-03
4.74000000e+02,1.74186676e+00,1.79263065e+03,3.18360111e-02,9.90541388e-01,1.10350468e-02,2.98376317e-02,2.39175740e-02,8.00936048e-01,1.67923567e-01,1.86681497e-02,4.08419719e-03,2.67005609e-03,2.11585631e-03,3.60212579e-03
4.75000000e+02,1.74550609e+00,1.82169234e+03,3.06029614e-02,9.90995015e-01,1.05058155e-02,2.85909810e-02,2.28976822e-02,8.00753197e-01,1.68018026e-01,1.86579636e-02,4.11497936e-03,2.69690430e-03,2.13645675e-03,3.62247277e-03
4.76000000e+02,1.74765706e+00,1.82994614e+03,3.03204374e-02,9.91101405e-01,1.03816946e-02,2.83092204e-02,2.26626367e-02,8.00386938e-01,1.68360688e-01,1.86293584e-02,4.11248167e-03,2.71146643e-03,2.15562130e-03,3.64344592e-03
4.77000000e+02,1.74599504e+00,1.86842920e+03,2.97864425e-02,9.91284687e-01,1.01678657e-02,2.77615356e-02,2.22343262e-02,8.01427136e-01,1.67377536e-01,1.85343526e-02,4.11394614e-03,2.72020198e-03,2.16922220e-03,3.65760469e-03
4.78000000e+02,1.75170704e+00,1.86837907e+03,2.98415428e-02,9.91273364e-01,1.01810753e-02,2.78260046e-02,2.22569585e-02,8.00213515e-01,1.68409981e-01,1.86208213e-02,4.14480260e-03,2.70793303e-03,2.20027378e-03,3.70267293e-03
4.79000000e+02,1.75052755e+00,1.88432551e+03,3.01187317e-02,9.91164069e-01,1.03085864e-02,2.80938275e-02,2.25020577e-02,8.00892559e-01,1.67762112e-01,1.85548289e-02,4.13875260e-03,2.73074413e-03,2.20290350e-03,3.71810023e-03
4.80000000e+02,1.75250407e+00,1.89262666e+03,3.11865549e-02,9.90779873e-01,1.07568147e-02,2.91630824e-02,2.33660385e-02,8.00472733e-01,1.68093950e-01,1.85871590e-02,4.15727297e-03,2.73841672e-03,2.21827759e-03,3.73219100e-03
4.81000000e+02,1.75665484e+00,1.93771727e+03,3.16163841e-02,9.90630108e-01,1.09315402e-02,2.96398347e-02,2.37219528e-02,8.00132772e-01,1.68182997e-01,1.87513691e-02,4.18498736e-03,2.76090400e-03,2.24382764e-03,3.74314216e-03
4.82000000e+02,1.75876749e+00,1.94636475e+03,3.15212069e-02,9.90660574e-01,1.08959975e-02,2.95006512e-02,2.36306523e-02,7.99959839e-01,1.68251643e-01,1.88170991e-02,4.18030294e-03,2.77807915e-03,2.26285813e-03,3.75017814e-03
4.83000000e+02,1.75624316e+00,1.96504177e+03,3.14934163e-02,9.90671996e-01,1.08826717e-02,2.95202807e-02,2.36160997e-02,8.00566710e-01,1.67746535e-01,1.87386279e-02,4.16376774e-03,2.78264299e-03,2.25290740e-03,3.74880917e-03
4.84000000e+02,1.75874517e+00,1.97116531e+03,3.17112360e-02,9.90598049e-01,1.09689424e-02,2.97348611e-02,2.37943952e-02,7.99992333e-01,1.68258739e-01,1.87544367e-02,4.18632839e-03,2.80231898e-03,2.26635806e-03,3.73948666e-03
4.85000000e+02,1.76487071e+00,1.98212208e+03,3.09890726e-02,9.90855158e-01,1.06689822e-02,2.90641860e-02,2.32650811e-02,7.98879242e-01,1.69214157e-01,1.88142695e-02,4.20771074e-03,2.83603819e-03,2.28465216e-03,3.76393096e-03
4.86000000e+02,1.76774618e+00,1.97498458e+03,3.02641386e-02,9.91113158e-01,1.03679821e-02,2.83383887e-02,2.26924969e-02,7.98444596e-01,1.69586822e-01,1.88218600e-02,4.22077820e-03,2.84797292e-03,2.29564760e-03,3.78232359e-03
4.87000000e+02,1.76743289e+00,1.98400556e+03,3.06932865e-02,9.90955737e-01,1.05516397e-02,2.86930986e-02,2.29955848e-02,7.98226500e-01,1.69929990e-01,1.86609762e-02,4.24067273e-03,2.84762496e-03,2.30003226e-03,3.79420332e-03
4.88000000e+02,1.76664265e+00,2.00538349e+03,2.96589303e-02,9.91316607e-01,1.01306252e-02,2.76487331e-02,2.21673535e-02,7.97859805e-01,1.70488242e-01,1.85118737e-02,4.21706748e-03,2.84976602e-03,2.28912258e-03,3.78412360e-03
4.89000000e+02,1.76555624e+00,2.01090012e+03,2.96461294e-02,9.91321085e-01,1.01254010e-02,2.76312734e-02,2.21469733e-02,7.97609869e-01,1.70886179e-01,1.83895271e-02,4.20669688e-03,2.84044198e-03,2.28755745e-03,3.77972827e-03
4.90000000e+02,1.76913304e+00,2.03278739e+03,2.99259432e-02,9.91222930e-01,1.02399145e-02,2.79015467e-02,2.23574427e-02,7.97110886e-01,1.71201998e-01,1.85056431e-02,4.21640359e-03,2.86205376e-03,2.30469726e-03,3.79831760e-03
4.91000000e+02,1.77355380e+00,2.04909202e+03,2.92565970e-02,9.91455016e-01,9.96914746e-03,2.72525834e-02,2.18344661e-02,7.96127132e-01,1.72099843e-01,1.85304884e-02,4.23572428e-03,2.89438468e-03,2.31768289e-03,3.79474443e-03
4.92000000e+02,1.77670607e+00,2.08216865e+03,2.85418394e-02,9.91702016e-01,9.68098085e-03,2.64974570e-02,2.12387476e-02,7.95724750e-01,1.72410448e-01,1.85558643e-02,4.23682009e-03,2.91277680e-03,2.33095923e-03,3.82838195e-03
4.93000000e+02,1.78259519e+00,2.10655759e+03,2.89587979e-02,9.91545846e-01,9.86317919e-03,2.69364491e-02,2.15846560e-02,7.94015833e-01,1.74007120e-01,1.85766225e-02,4.26274963e-03,2.93420242e-03,2.34304514e-03,3.86042739e-03
4.94000000e+02,1.78114301e+00,2.11678263e+03,2.95111624e-02,9.91343749e-01,1.00989596e-02,2.75381238e-02,2.20596126e-02,7.93794907e-01,1.74344112e-01,1.85144616e-02,4.22896652e-03,2.93962825e-03,2.34255678e-03,3.83536816e-03
4.95000000e+02,1.78020592e+00,2.10101504e+03,2.89190047e-02,9.91553097e-01,9.85471958e-03,2.69702255e-02,2.15990417e-02,7.93546400e-01,1.74750683e-01,1.83989912e-02,4.20087972e-03,2.94050892e-03,2.35045087e-03,3.81208652e-03
4.96000000e+02,1.78019241e+00,2.09403193e+03,2.83797554e-02,9.91732512e-01,9.64540223e-03,2.64064133e-02,2.11640105e-02,7.93472192e-01,1.74889839e-01,1.83351176e-02,4.20972661e-03,2.95511075e-03,2.35750464e-03,3.78050957e-03
4.97000000e+02,1.78121537e+00,2.11458218e+03,2.82612152e-02,9.91777269e-01,9.59318618e-03,2.62458516e-02,2.10265645e-02,7.93160767e-01,1.75204368e-01,1.83026967e-02,4.21452033e-03,2.98324646e-03,2.35187406e-03,3.78252738e-03
4.98000000e+02,1.78154509e+00,2.16314846e+03,2.78469492e-02,9.91929990e-01,9.41501117e-03,2.58364894e-02,2.06797367e-02,7.92852752e-01,1.75584542e-01,1.82290005e-02,4.21288567e-03,2.99475882e-03,2.35217912e-03,3.77388154e-03
4.99000000e+02,1.78342416e+00,2.14580832e+03,2.78067689e-02,9.91944775e-01,9.39776201e-03,2.57794141e-02,2.06343578e-02,7.91758067e-01,1.76743666e-01,1.81610537e-02,4.21508496e-03,2.99459965e-03,2.35554842e-03,3.77198109e-03
5.00000000e+02,1.79181177e+00,2.15258518e+03,2.78868703e-02,9.91913480e-01,9.43427385e-03,2.58901962e-02,2.06975633e-02,7.89507145e-01,1.78781061e-01,1.82619183e-02,4.24075635e-03,3.03171128e-03,2.37436465e-03,3.80304313e-03
