time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences,pop_site1_broadband,coherence_broadband
2.1400000000e+02,3.8369925938e-01,5.4369661389e-01,3.4284395383e-02,4.8231911927e-03,2.9786545040e-02,1.8534997963e-04,3.5246451338e-03,2.4483486753e+00,3.8369925938e-01,2.4483486753e+00
2.1450000000e+02,9.3458276453e-01,1.7113897872e-02,1.8522409320e-02,1.9326576555e-02,6.4017206830e-03,6.5628627116e-04,3.3963447642e-03,1.3610855591e+00,9.3458276453e-01,1.3610855591e+00
2.1500000000e+02,3.1772569643e-01,5.9953686711e-01,1.9531618518e-02,8.1205069486e-03,5.0813677181e-02,1.2016630015e-03,3.0699708146e-03,2.5469316078e+00,3.1772569643e-01,2.5469316078e+00
2.1550000000e+02,9.2768057842e-01,3.6551364966e-02,6.2978959031e-03,5.8168095681e-04,1.4130657977e-03,2.1379682419e-02,6.0957315410e-03,1.3095096145e+00,9.2768057842e-01,1.3095096145e+00
2.1600000000e+02,4.4765202986e-01,5.0841202489e-01,2.2085930893e-02,5.8887523304e-04,1.3821480018e-02,6.3983217877e-03,1.0413373222e-03,2.1855195134e+00,4.4765202986e-01,2.1855195134e+00
2.1650000000e+02,7.0380575171e-01,2.3198306473e-01,1.9690637484e-02,2.2007566795e-02,6.5548047005e-03,1.0290187061e-02,5.6679875199e-03,2.4854600009e+00,7.0380575171e-01,2.4854600009e+00
2.1700000000e+02,6.6071778788e-01,2.4809339547e-01,2.4718718797e-02,1.8730347429e-02,3.4334343460e-02,1.2345330046e-02,1.0600769160e-03,2.7402771791e+00,6.6071778788e-01,2.7402771791e+00
2.1750000000e+02,4.7761251599e-01,4.4652133908e-01,3.2414351692e-02,2.4127753710e-03,3.6967884311e-02,1.6302690395e-03,2.4408645158e-03,2.4988809416e+00,4.7761251599e-01,2.4988809416e+00
2.1800000000e+02,9.2723665724e-01,5.9694131833e-02,3.5975123146e-03,2.6446823069e-03,1.9391101626e-04,1.1391150904e-03,5.4939902024e-03,1.0749200519e+00,9.2723665724e-01,1.0749200519e+00
2.1850000000e+02,3.2985129923e-01,6.1856175147e-01,1.3812472047e-02,1.5463550928e-02,1.6022821326e-02,5.4910181829e-03,7.9708681796e-04,2.3547886200e+00,3.2985129923e-01,2.3547886200e+00
2.1900000000e+02,9.2713508033e-01,6.1739402710e-03,1.3979910523e-02,1.4194952077e-02,3.1928893874e-03,3.0260392452e-02,5.0628349642e-03,1.4978114869e+00,9.2713508033e-01,1.4978114869e+00
2.1950000000e+02,3.4589663767e-01,5.5311266623e-01,4.2668900668e-02,1.2114179247e-02,3.7210022000e-02,8.2195519058e-03,7.7804227775e-04,2.8413190442e+00,3.4589663767e-01,2.8413190442e+00
2.2000000000e+02,8.1877896219e-01,1.4196081386e-01,9.4212978660e-03,1.1064956996e-02,8.5110014095e-03,5.2995562319e-03,4.9634114436e-03,1.9563330077e+00,8.1877896219e-01,1.9563330077e+00
2.2050000000e+02,5.9487952036e-01,3.6660511226e-01,9.8979598013e-03,9.0561725868e-03,1.4615984451e-02,4.3629233825e-03,5.8232716169e-04,2.1772936292e+00,5.9487952036e-01,2.1772936292e+00
2.2100000000e+02,5.8222930350e-01,3.7548350190e-01,4.6917452599e-03,3.7494109803e-03,1.9633398780e-02,9.3659701896e-03,4.8466693847e-03,2.2835271971e+00,5.8222930350e-01,2.2835271971e+00
2.2150000000e+02,8.1457674428e-01,1.3038536638e-01,2.1384288566e-02,1.4170310241e-02,8.7791929092e-03,7.8594832845e-03,2.8446143401e-03,2.1137672233e+00,8.1457674428e-01,2.1137672233e+00
2.2200000000e+02,3.4247308071e-01,5.7265649344e-01,2.6117449262e-02,1.3781702634e-02,3.2281338581e-02,9.9193582326e-03,2.7705771410e-03,2.8136600949e+00,3.4247308071e-01,2.8136600949e+00
2.2250000000e+02,9.3301590173e-01,3.8970192381e-03,2.1180577331e-02,1.0044262114e-02,8.8117976938e-04,2.8069597613e-02,2.9114622072e-03,1.3265175830e+00,9.3301590173e-01,1.3265175830e+00
2.2300000000e+02,3.3767611773e-01,6.1890235057e-01,6.0347073624e-03,1.3129334342e-02,1.7871125510e-02,4.4274853219e-03,1.9588791667e-03,2.2564033179e+00,3.3767611773e-01,2.2564033179e+00
2.2350000000e+02,9.1241962633e-01,6.3695951053e-02,8.1197381524e-03,5.3987493610e-03,2.9444532913e-03,2.2258725892e-04,7.1988945538e-03,1.3262393200e+00,9.1241962633e-01,1.3262393200e+00
